date,kpi_name,value,baseline_value,is_anomaly,day_of_week,seasonal_factor
2023-01-03,Customer_Acquisition_Cost,117.61959986193663,100.0,False,1,1.0103239334446508
2023-01-03,Customer_Lifetime_Value,428.88466768720144,500.0,False,1,1.0103239334446508
2023-01-03,Churn_Rate,0.02166438108041339,0.02,False,1,1.0103239334446508
2023-01-03,Average_Order_Value,150.88879591382818,150.0,False,1,1.0103239334446508
2023-01-03,Page_Load_Time,2.4562740589813696,2.5,False,1,1.0103239334446508
2023-01-03,Customer_Satisfaction,4.638241031187036,4.2,False,1,1.0103239334446508
2023-01-03,Employee_Productivity,91.6980337428603,85.0,False,1,1.0103239334446508
2023-01-03,Inventory_Turnover,12.926833475166715,12.0,False,1,1.0103239334446508
2023-01-03,Profit_Margin,0.15520276239288322,0.15,False,1,1.0103239334446508
2023-01-04,Revenue,49442.377793611966,50000.0,False,2,1.013760485360464
2023-01-04,Website_Traffic,9357.346077806578,10000.0,False,2,1.013760485360464
2023-01-04,Conversion_Rate,0.04270894212939748,0.05,False,2,1.013760485360464
2023-01-04,Customer_Acquisition_Cost,107.8433633896544,100.0,False,2,1.013760485360464
2023-01-04,Customer_Lifetime_Value,459.54964913950374,500.0,False,2,1.013760485360464
2023-01-04,Churn_Rate,0.046820222484353996,0.02,True,2,1.013760485360464
2023-01-04,Average_Order_Value,153.38774597626463,150.0,False,2,1.013760485360464
2023-01-04,Page_Load_Time,2.4586207542175043,2.5,False,2,1.013760485360464
2023-01-04,Customer_Satisfaction,4.164262273067583,4.2,False,2,1.013760485360464
2023-01-04,Employee_Productivity,89.24686747314405,85.0,False,2,1.013760485360464
2023-01-04,Inventory_Turnover,11.181583183589774,12.0,False,2,1.013760485360464
2023-01-04,Profit_Margin,0.14443415084351025,0.15,False,2,1.013760485360464
2023-01-05,Revenue,55515.35093469693,50000.0,False,3,1.0171929597474894
2023-01-05,Website_Traffic,10506.332911729898,10000.0,False,3,1.0171929597474894
2023-01-05,Conversion_Rate,0.051353380986106305,0.05,False,3,1.0171929597474894
2023-01-05,Customer_Acquisition_Cost,111.57228462339621,100.0,False,3,1.0171929597474894
2023-01-05,Customer_Lifetime_Value,472.8903066506953,500.0,False,3,1.0171929597474894
2023-01-05,Churn_Rate,0.01967726793755979,0.02,False,3,1.0171929597474894
2023-01-05,Average_Order_Value,80.69069772541299,150.0,True,3,1.0171929597474894
2023-01-05,Page_Load_Time,2.60936829561031,2.5,False,3,1.0171929597474894
2023-01-05,Customer_Satisfaction,3.8038626143711403,4.2,False,3,1.0171929597474894
2023-01-05,Employee_Productivity,94.3716196541318,85.0,False,3,1.0171929597474894
2023-01-05,Inventory_Turnover,12.574119635054709,12.0,False,3,1.0171929597474894
2023-01-05,Profit_Margin,0.1303250468066187,0.15,False,3,1.0171929597474894
2023-01-06,Revenue,46713.706101729826,50000.0,False,4,1.020620339489487
2023-01-06,Website_Traffic,9366.754016104069,10000.0,False,4,1.020620339489487
2023-01-06,Conversion_Rate,0.04877664003147508,0.05,False,4,1.020620339489487
2023-01-06,Customer_Acquisition_Cost,101.20302797084096,100.0,False,4,1.020620339489487
2023-01-06,Customer_Lifetime_Value,527.5598097875578,500.0,False,4,1.020620339489487
2023-01-06,Churn_Rate,0.024442981840551405,0.02,False,4,1.020620339489487
2023-01-06,Average_Order_Value,141.41776205660648,150.0,False,4,1.020620339489487
2023-01-06,Page_Load_Time,2.5945851489775453,2.5,False,4,1.020620339489487
2023-01-06,Customer_Satisfaction,4.22775418972657,4.2,False,4,1.020620339489487
2023-01-06,Employee_Productivity,98.90957583088455,85.0,False,4,1.020620339489487
2023-01-06,Inventory_Turnover,12.875032174308535,12.0,False,4,1.020620339489487
2023-01-06,Profit_Margin,0.1614134851118913,0.15,False,4,1.020620339489487
2023-01-07,Revenue,38671.7586477013,50000.0,False,5,1.0240416089798705
2023-01-07,Website_Traffic,7477.5954778115165,10000.0,False,5,1.0240416089798705
2023-01-07,Conversion_Rate,0.05574632455706932,0.05,False,5,1.0240416089798705
2023-01-07,Customer_Acquisition_Cost,108.60456009322128,100.0,False,5,1.0240416089798705
2023-01-07,Customer_Lifetime_Value,504.6752398669927,500.0,False,5,1.0240416089798705
2023-01-07,Churn_Rate,0.021744507258057367,0.02,False,5,1.0240416089798705
2023-01-07,Average_Order_Value,120.09620038306417,150.0,False,5,1.0240416089798705
2023-01-07,Page_Load_Time,2.7836822509936163,2.5,False,5,1.0240416089798705
2023-01-07,Customer_Satisfaction,3.8589589092480034,4.2,False,5,1.0240416089798705
2023-01-07,Employee_Productivity,93.4955574099892,85.0,False,5,1.0240416089798705
2023-01-07,Inventory_Turnover,10.186515153597927,12.0,False,5,1.0240416089798705
2023-01-07,Profit_Margin,0.155433825241108,0.15,False,5,1.0240416089798705
2023-01-08,Revenue,39558.79283698562,50000.0,False,6,1.027455754422653
2023-01-08,Website_Traffic,7301.814265374208,10000.0,False,6,1.027455754422653
2023-01-08,Conversion_Rate,0.05556559177919357,0.05,False,6,1.027455754422653
2023-01-08,Customer_Acquisition_Cost,107.59215915309049,100.0,False,6,1.027455754422653
2023-01-08,Customer_Lifetime_Value,557.6001242112462,500.0,False,6,1.027455754422653
2023-01-08,Churn_Rate,0.024224517190521173,0.02,False,6,1.027455754422653
2023-01-08,Average_Order_Value,106.34022719807558,150.0,False,6,1.027455754422653
2023-01-08,Page_Load_Time,2.0717180661311048,2.5,False,6,1.027455754422653
2023-01-08,Customer_Satisfaction,3.7413454225581138,4.2,False,6,1.027455754422653
2023-01-08,Employee_Productivity,87.11289283645121,85.0,False,6,1.027455754422653
2023-01-08,Inventory_Turnover,11.145969936986017,12.0,False,6,1.027455754422653
2023-01-08,Profit_Margin,0.1711473360074566,0.15,False,6,1.027455754422653
2023-01-09,Revenue,44746.770396382555,50000.0,False,0,1.0308617641328561
2023-01-09,Website_Traffic,11051.23730451486,10000.0,False,0,1.0308617641328561
2023-01-09,Conversion_Rate,0.056236149365752476,0.05,False,0,1.0308617641328561
2023-01-09,Customer_Acquisition_Cost,102.77974906663458,100.0,False,0,1.0308617641328561
2023-01-09,Customer_Lifetime_Value,585.757995593753,500.0,False,0,1.0308617641328561
2023-01-09,Churn_Rate,0.023033634849438128,0.02,False,0,1.0308617641328561
2023-01-09,Average_Order_Value,197.6770939075448,150.0,False,0,1.0308617641328561
2023-01-09,Page_Load_Time,1.7371944161998691,2.5,True,0,1.0308617641328561
2023-01-09,Customer_Satisfaction,4.275874809334795,4.2,False,0,1.0308617641328561
2023-01-09,Employee_Productivity,94.1103568053107,85.0,False,0,1.0308617641328561
2023-01-09,Inventory_Turnover,11.810629951548293,12.0,False,0,1.0308617641328561
2023-01-09,Profit_Margin,0.1666447284558295,0.15,False,0,1.0308617641328561
2023-01-10,Revenue,46924.07290869403,50000.0,False,1,1.0342586288362956
2023-01-10,Website_Traffic,9812.047482304562,10000.0,False,1,1.0342586288362956
2023-01-10,Conversion_Rate,0.054971233652122746,0.05,False,1,1.0342586288362956
2023-01-10,Customer_Acquisition_Cost,121.65919581191417,100.0,False,1,1.0342586288362956
2023-01-10,Customer_Lifetime_Value,571.8117838369111,500.0,False,1,1.0342586288362956
2023-01-10,Churn_Rate,0.02079141340092843,0.02,False,1,1.0342586288362956
2023-01-10,Average_Order_Value,140.26085834264535,150.0,False,1,1.0342586288362956
2023-01-10,Page_Load_Time,2.942984118829819,2.5,False,1,1.0342586288362956
2023-01-10,Customer_Satisfaction,4.47613547540502,4.2,False,1,1.0342586288362956
2023-01-10,Employee_Productivity,90.17314552013895,85.0,False,1,1.0342586288362956
2023-01-10,Inventory_Turnover,14.195021368385236,12.0,False,1,1.0342586288362956
2023-01-10,Profit_Margin,0.15525214451123173,0.15,False,1,1.0342586288362956
2023-01-11,Revenue,53087.47223087725,50000.0,False,2,1.0376453419686489
2023-01-11,Website_Traffic,10559.266732797822,10000.0,False,2,1.0376453419686489
2023-01-11,Conversion_Rate,0.09137264433114833,0.05,True,2,1.0376453419686489
2023-01-11,Customer_Acquisition_Cost,94.88302765044578,100.0,False,2,1.0376453419686489
2023-01-11,Customer_Lifetime_Value,526.5963838758062,500.0,False,2,1.0376453419686489
2023-01-11,Churn_Rate,0.04293849256604979,0.02,True,2,1.0376453419686489
2023-01-11,Average_Order_Value,156.64729923123826,150.0,False,2,1.0376453419686489
2023-01-11,Page_Load_Time,2.314534142759277,2.5,False,2,1.0376453419686489
2023-01-11,Customer_Satisfaction,4.039808592269465,4.2,False,2,1.0376453419686489
2023-01-11,Employee_Productivity,90.1090156686103,85.0,False,2,1.0376453419686489
2023-01-11,Inventory_Turnover,15.121328420899358,12.0,False,2,1.0376453419686489
2023-01-11,Profit_Margin,0.16551354810570137,0.15,False,2,1.0376453419686489
2023-01-12,Revenue,41509.96620799911,50000.0,False,3,1.0410208999737238
2023-01-12,Website_Traffic,10604.311838302494,10000.0,False,3,1.0410208999737238
2023-01-12,Conversion_Rate,0.07770270116904465,0.05,True,3,1.0410208999737238
2023-01-12,Customer_Acquisition_Cost,102.90765966181584,100.0,False,3,1.0410208999737238
2023-01-12,Customer_Lifetime_Value,501.3322430251448,500.0,False,3,1.0410208999737238
2023-01-12,Churn_Rate,0.021147718832815875,0.02,False,3,1.0410208999737238
2023-01-12,Average_Order_Value,151.1663053382898,150.0,False,3,1.0410208999737238
2023-01-12,Page_Load_Time,2.54929973526387,2.5,False,3,1.0410208999737238
2023-01-12,Customer_Satisfaction,4.490803777051771,4.2,False,3,1.0410208999737238
2023-01-12,Employee_Productivity,108.35034654044318,85.0,False,3,1.0410208999737238
2023-01-12,Inventory_Turnover,11.013701514310638,12.0,False,3,1.0410208999737238
2023-01-12,Profit_Margin,0.15972858007747712,0.15,False,3,1.0410208999737238
2023-01-13,Revenue,55869.82067845365,50000.0,False,4,1.044384302600833
2023-01-13,Website_Traffic,11070.365653439185,10000.0,False,4,1.044384302600833
2023-01-13,Conversion_Rate,0.05002576023802037,0.05,False,4,1.044384302600833
2023-01-13,Customer_Acquisition_Cost,105.89225614349135,100.0,False,4,1.044384302600833
2023-01-13,Customer_Lifetime_Value,522.2868566535536,500.0,False,4,1.044384302600833
2023-01-13,Churn_Rate,0.02246665993618734,0.02,False,4,1.044384302600833
2023-01-13,Average_Order_Value,165.55217095211535,150.0,False,4,1.044384302600833
2023-01-13,Page_Load_Time,2.649650425048232,2.5,False,4,1.044384302600833
2023-01-13,Customer_Satisfaction,4.900692952237453,4.2,False,4,1.044384302600833
2023-01-13,Employee_Productivity,93.49004527478628,85.0,False,4,1.044384302600833
2023-01-13,Inventory_Turnover,12.817082240566366,12.0,False,4,1.044384302600833
2023-01-13,Profit_Margin,0.15241281439204699,0.15,False,4,1.044384302600833
2023-01-14,Revenue,38509.47684936709,50000.0,False,5,1.04773455320119
2023-01-14,Website_Traffic,8112.029253650906,10000.0,False,5,1.04773455320119
2023-01-14,Conversion_Rate,0.028391563601910395,0.05,True,5,1.04773455320119
2023-01-14,Customer_Acquisition_Cost,91.49465302601776,100.0,False,5,1.04773455320119
2023-01-14,Customer_Lifetime_Value,230.53094466472444,500.0,True,5,1.04773455320119
2023-01-14,Churn_Rate,0.019981283326733403,0.02,False,5,1.04773455320119
2023-01-14,Average_Order_Value,98.5382878439329,150.0,False,5,1.04773455320119
2023-01-14,Page_Load_Time,8.025807372115203,2.5,True,5,1.04773455320119
2023-01-14,Customer_Satisfaction,4.035687102147728,4.2,False,5,1.04773455320119
2023-01-14,Employee_Productivity,84.06860825126947,85.0,False,5,1.04773455320119
2023-01-14,Inventory_Turnover,12.546535451758416,12.0,False,5,1.04773455320119
2023-01-14,Profit_Margin,0.15900410228311787,0.15,False,5,1.04773455320119
2023-01-15,Revenue,38800.10608323029,50000.0,False,6,1.0510706590232375
2023-01-15,Website_Traffic,7208.7314780523175,10000.0,False,6,1.0510706590232375
2023-01-15,Conversion_Rate,0.056891387480658896,0.05,False,6,1.0510706590232375
2023-01-15,Customer_Acquisition_Cost,113.6576269946532,100.0,False,6,1.0510706590232375
2023-01-15,Customer_Lifetime_Value,594.1428530204473,500.0,False,6,1.0510706590232375
2023-01-15,Churn_Rate,0.021065566223798675,0.02,False,6,1.0510706590232375
2023-01-15,Average_Order_Value,113.93999748574339,150.0,False,6,1.0510706590232375
2023-01-15,Page_Load_Time,2.5934792610777087,2.5,False,6,1.0510706590232375
2023-01-15,Customer_Satisfaction,4.053293511741485,4.2,False,6,1.0510706590232375
2023-01-15,Employee_Productivity,108.0346044356609,85.0,False,6,1.0510706590232375
2023-01-15,Inventory_Turnover,14.07355553911688,12.0,False,6,1.0510706590232375
2023-01-15,Profit_Margin,0.17014200029550164,0.15,False,6,1.0510706590232375
2023-01-16,Revenue,52655.0171013273,50000.0,False,0,1.0543916315068211
2023-01-16,Website_Traffic,9597.858814440637,10000.0,False,0,1.0543916315068211
2023-01-16,Conversion_Rate,0.05786037200850525,0.05,False,0,1.0543916315068211
2023-01-16,Customer_Acquisition_Cost,103.88860242661052,100.0,False,0,1.0543916315068211
2023-01-16,Customer_Lifetime_Value,548.9653892421186,500.0,False,0,1.0543916315068211
2023-01-16,Churn_Rate,0.01989905972823355,0.02,False,0,1.0543916315068211
2023-01-16,Average_Order_Value,162.03310526466254,150.0,False,0,1.0543916315068211
2023-01-16,Page_Load_Time,2.5023499183268494,2.5,False,0,1.0543916315068211
2023-01-16,Customer_Satisfaction,4.219848136352142,4.2,False,0,1.0543916315068211
2023-01-16,Employee_Productivity,91.70299653043318,85.0,False,0,1.0543916315068211
2023-01-16,Inventory_Turnover,10.82048196441284,12.0,False,0,1.0543916315068211
2023-01-16,Profit_Margin,0.1358984743457485,0.15,False,0,1.0543916315068211
2023-01-17,Revenue,49085.344685708,50000.0,False,1,1.0576964865761218
2023-01-17,Website_Traffic,10351.202563325916,10000.0,False,1,1.0576964865761218
2023-01-17,Conversion_Rate,0.05742054217950098,0.05,False,1,1.0576964865761218
2023-01-17,Customer_Acquisition_Cost,104.07798444550751,100.0,False,1,1.0576964865761218
2023-01-17,Customer_Lifetime_Value,527.869179343328,500.0,False,1,1.0576964865761218
2023-01-17,Churn_Rate,0.020543303275111086,0.02,False,1,1.0576964865761218
2023-01-17,Average_Order_Value,163.7745472977558,150.0,False,1,1.0576964865761218
2023-01-17,Page_Load_Time,2.425501400794719,2.5,False,1,1.0576964865761218
2023-01-17,Customer_Satisfaction,4.3940104483207385,4.2,False,1,1.0576964865761218
2023-01-17,Employee_Productivity,93.51575851415454,85.0,False,1,1.0576964865761218
2023-01-17,Inventory_Turnover,12.976784035728263,12.0,False,1,1.0576964865761218
2023-01-17,Profit_Margin,0.1588542570573852,0.15,False,1,1.0576964865761218
2023-01-18,Revenue,53179.23679020918,50000.0,False,2,1.0609842449312579
2023-01-18,Website_Traffic,11138.210790326688,10000.0,False,2,1.0609842449312579
2023-01-18,Conversion_Rate,0.06447167556597354,0.05,False,2,1.0609842449312579
2023-01-18,Customer_Acquisition_Cost,97.95698774701961,100.0,False,2,1.0609842449312579
2023-01-18,Customer_Lifetime_Value,646.6594430480392,500.0,False,2,1.0609842449312579
2023-01-18,Churn_Rate,0.01950450140669163,0.02,False,2,1.0609842449312579
2023-01-18,Average_Order_Value,125.34633821914518,150.0,False,2,1.0609842449312579
2023-01-18,Page_Load_Time,2.51300616365395,2.5,False,2,1.0609842449312579
2023-01-18,Customer_Satisfaction,4.608424865193767,4.2,False,2,1.0609842449312579
2023-01-18,Employee_Productivity,107.10365627942076,85.0,False,2,1.0609842449312579
2023-01-18,Inventory_Turnover,11.587966365116253,12.0,False,2,1.0609842449312579
2023-01-18,Profit_Margin,0.16697641410090927,0.15,False,2,1.0609842449312579
2023-01-19,Revenue,46187.37970604589,50000.0,False,3,1.064253932338473
2023-01-19,Website_Traffic,12591.676516860993,10000.0,False,3,1.064253932338473
2023-01-19,Conversion_Rate,0.05948881554910062,0.05,False,3,1.064253932338473
2023-01-19,Customer_Acquisition_Cost,101.4321729067483,100.0,False,3,1.064253932338473
2023-01-19,Customer_Lifetime_Value,440.9664582087473,500.0,False,3,1.064253932338473
2023-01-19,Churn_Rate,0.02416680664294939,0.02,False,3,1.064253932338473
2023-01-19,Average_Order_Value,157.80959763997785,150.0,False,3,1.064253932338473
2023-01-19,Page_Load_Time,2.989972550228798,2.5,False,3,1.064253932338473
2023-01-19,Customer_Satisfaction,4.4722103796005195,4.2,False,3,1.064253932338473
2023-01-19,Employee_Productivity,90.88657814286086,85.0,False,3,1.064253932338473
2023-01-19,Inventory_Turnover,12.19626645066381,12.0,False,3,1.064253932338473
2023-01-19,Profit_Margin,0.16958114719713457,0.15,False,3,1.064253932338473
2023-01-20,Revenue,54017.30968492454,50000.0,False,4,1.0675045799188227
2023-01-20,Website_Traffic,11224.21161063404,10000.0,False,4,1.0675045799188227
2023-01-20,Conversion_Rate,0.04518685947904792,0.05,False,4,1.0675045799188227
2023-01-20,Customer_Acquisition_Cost,120.3897165822101,100.0,False,4,1.0675045799188227
2023-01-20,Customer_Lifetime_Value,616.5453818604326,500.0,False,4,1.0675045799188227
2023-01-20,Churn_Rate,0.02159705800215258,0.02,False,4,1.0675045799188227
2023-01-20,Average_Order_Value,193.12355470586937,150.0,False,4,1.0675045799188227
2023-01-20,Page_Load_Time,3.137220046953728,2.5,False,4,1.0675045799188227
2023-01-20,Customer_Satisfaction,4.77287478407873,4.2,False,4,1.0675045799188227
2023-01-20,Employee_Productivity,103.15656316814126,85.0,False,4,1.0675045799188227
2023-01-20,Inventory_Turnover,14.16590254367807,12.0,False,4,1.0675045799188227
2023-01-20,Profit_Margin,0.1319637501382121,0.15,False,4,1.0675045799188227
2023-01-21,Revenue,36466.110999532735,50000.0,False,5,1.0707352244352744
2023-01-21,Website_Traffic,8032.955008857958,10000.0,False,5,1.0707352244352744
2023-01-21,Conversion_Rate,0.062255841380294,0.05,False,5,1.0707352244352744
2023-01-21,Customer_Acquisition_Cost,92.29628999747572,100.0,False,5,1.0707352244352744
2023-01-21,Customer_Lifetime_Value,444.1740332925349,500.0,False,5,1.0707352244352744
2023-01-21,Churn_Rate,0.021295750733015623,0.02,False,5,1.0707352244352744
2023-01-21,Average_Order_Value,89.1835262152759,150.0,False,5,1.0707352244352744
2023-01-21,Page_Load_Time,2.6529820697108346,2.5,False,5,1.0707352244352744
2023-01-21,Customer_Satisfaction,4.661950397859229,4.2,False,5,1.0707352244352744
2023-01-21,Employee_Productivity,82.45841372837744,85.0,False,5,1.0707352244352744
2023-01-21,Inventory_Turnover,12.768287432479864,12.0,False,5,1.0707352244352744
2023-01-21,Profit_Margin,0.17595085156893397,0.15,False,5,1.0707352244352744
2023-01-22,Revenue,35594.93565703423,50000.0,False,6,1.0739449085781345
2023-01-22,Website_Traffic,6921.563141096292,10000.0,False,6,1.0739449085781345
2023-01-22,Conversion_Rate,0.05312252187822432,0.05,False,6,1.0739449085781345
2023-01-22,Customer_Acquisition_Cost,96.27655864474455,100.0,False,6,1.0739449085781345
2023-01-22,Customer_Lifetime_Value,1427.3934026912627,500.0,True,6,1.0739449085781345
2023-01-22,Churn_Rate,0.02155464039575953,0.02,False,6,1.0739449085781345
2023-01-22,Average_Order_Value,98.93872489489658,150.0,False,6,1.0739449085781345
2023-01-22,Page_Load_Time,1.6782378507595965,2.5,True,6,1.0739449085781345
2023-01-22,Customer_Satisfaction,4.178404852763519,4.2,False,6,1.0739449085781345
2023-01-22,Employee_Productivity,96.57534154225765,85.0,False,6,1.0739449085781345
2023-01-22,Inventory_Turnover,15.94697582801908,12.0,False,6,1.0739449085781345
2023-01-22,Profit_Margin,0.15608622515736037,0.15,False,6,1.0739449085781345
2023-01-23,Revenue,58441.99915535996,50000.0,False,0,1.0771326812487214
2023-01-23,Website_Traffic,9707.188826002663,10000.0,False,0,1.0771326812487214
2023-01-23,Conversion_Rate,0.04862032292391692,0.05,False,0,1.0771326812487214
2023-01-23,Customer_Acquisition_Cost,108.56939958925662,100.0,False,0,1.0771326812487214
2023-01-23,Customer_Lifetime_Value,494.9152238181361,500.0,False,0,1.0771326812487214
2023-01-23,Churn_Rate,0.054100391064506224,0.02,True,0,1.0771326812487214
2023-01-23,Average_Order_Value,162.78597333948963,150.0,False,0,1.0771326812487214
2023-01-23,Page_Load_Time,2.4572065950980564,2.5,False,0,1.0771326812487214
2023-01-23,Customer_Satisfaction,3.539235903603236,4.2,False,0,1.0771326812487214
2023-01-23,Employee_Productivity,87.9761161374004,85.0,False,0,1.0771326812487214
2023-01-23,Inventory_Turnover,14.9456212552186,12.0,False,0,1.0771326812487214
2023-01-23,Profit_Margin,0.17054737610420048,0.15,False,0,1.0771326812487214
2023-01-24,Revenue,43171.025337154715,50000.0,False,1,1.0802975978411946
2023-01-24,Website_Traffic,11956.146317077904,10000.0,False,1,1.0802975978411946
2023-01-24,Conversion_Rate,0.04637068048059184,0.05,False,1,1.0802975978411946
2023-01-24,Customer_Acquisition_Cost,114.46186395071835,100.0,False,1,1.0802975978411946
2023-01-24,Customer_Lifetime_Value,506.8167346344396,500.0,False,1,1.0802975978411946
2023-01-24,Churn_Rate,0.01888610388972321,0.02,False,1,1.0802975978411946
2023-01-24,Average_Order_Value,164.86367078878627,150.0,False,1,1.0802975978411946
2023-01-24,Page_Load_Time,1.187687278346122,2.5,True,1,1.0802975978411946
2023-01-24,Customer_Satisfaction,4.764528557426372,4.2,False,1,1.0802975978411946
2023-01-24,Employee_Productivity,82.84886586344159,85.0,False,1,1.0802975978411946
2023-01-24,Inventory_Turnover,10.799425756071749,12.0,False,1,1.0802975978411946
2023-01-24,Profit_Margin,0.1708495003350378,0.15,False,1,1.0802975978411946
2023-01-25,Revenue,50037.21340616577,50000.0,False,2,1.0834387205224634
2023-01-25,Website_Traffic,8878.908051386772,10000.0,False,2,1.0834387205224634
2023-01-25,Conversion_Rate,0.05557890310090325,0.05,False,2,1.0834387205224634
2023-01-25,Customer_Acquisition_Cost,98.54615557974321,100.0,False,2,1.0834387205224634
2023-01-25,Customer_Lifetime_Value,538.1396896362902,500.0,False,2,1.0834387205224634
2023-01-25,Churn_Rate,0.019044650726444044,0.02,False,2,1.0834387205224634
2023-01-25,Average_Order_Value,148.53273074431442,150.0,False,2,1.0834387205224634
2023-01-25,Page_Load_Time,2.604436209603613,2.5,False,2,1.0834387205224634
2023-01-25,Customer_Satisfaction,5.0,4.2,False,2,1.0834387205224634
2023-01-25,Employee_Productivity,86.77956183794362,85.0,False,2,1.0834387205224634
2023-01-25,Inventory_Turnover,13.69007707904715,12.0,False,2,1.0834387205224634
2023-01-25,Profit_Margin,0.1859435770070334,0.15,False,2,1.0834387205224634
2023-01-26,Revenue,57462.85929319191,50000.0,False,3,1.0865551185100863
2023-01-26,Website_Traffic,10644.931181605993,10000.0,False,3,1.0865551185100863
2023-01-26,Conversion_Rate,0.05634410816763177,0.05,False,3,1.0865551185100863
2023-01-26,Customer_Acquisition_Cost,102.09287988970519,100.0,False,3,1.0865551185100863
2023-01-26,Customer_Lifetime_Value,547.9817880945122,500.0,False,3,1.0865551185100863
2023-01-26,Churn_Rate,0.0213927985763002,0.02,False,3,1.0865551185100863
2023-01-26,Average_Order_Value,168.4856262840196,150.0,False,3,1.0865551185100863
2023-01-26,Page_Load_Time,2.6045060398410227,2.5,False,3,1.0865551185100863
2023-01-26,Customer_Satisfaction,4.743540975351895,4.2,False,3,1.0865551185100863
2023-01-26,Employee_Productivity,88.46909091254452,85.0,False,3,1.0865551185100863
2023-01-26,Inventory_Turnover,14.174491428570178,12.0,False,3,1.0865551185100863
2023-01-26,Profit_Margin,0.15766962971203738,0.15,False,3,1.0865551185100863
2023-01-27,Revenue,43378.12352272709,50000.0,False,4,1.089645868348082
2023-01-27,Website_Traffic,9798.001599851412,10000.0,False,4,1.089645868348082
2023-01-27,Conversion_Rate,0.05458264097133192,0.05,False,4,1.089645868348082
2023-01-27,Customer_Acquisition_Cost,127.23181674346145,100.0,False,4,1.089645868348082
2023-01-27,Customer_Lifetime_Value,590.0108524101124,500.0,False,4,1.089645868348082
2023-01-27,Churn_Rate,0.01697420845932364,0.02,False,4,1.089645868348082
2023-01-27,Average_Order_Value,139.2798493465577,150.0,False,4,1.089645868348082
2023-01-27,Page_Load_Time,3.035686387766916,2.5,False,4,1.089645868348082
2023-01-27,Customer_Satisfaction,4.866106068368632,4.2,False,4,1.089645868348082
2023-01-27,Employee_Productivity,113.65103308133646,85.0,False,4,1.089645868348082
2023-01-27,Inventory_Turnover,12.475101572659362,12.0,False,4,1.089645868348082
2023-01-27,Profit_Margin,0.14955643916331943,0.15,False,4,1.089645868348082
2023-01-28,Revenue,38518.555910643205,50000.0,False,5,1.09271005418057
2023-01-28,Website_Traffic,7283.611613089866,10000.0,False,5,1.09271005418057
2023-01-28,Conversion_Rate,0.06030415435255128,0.05,False,5,1.09271005418057
2023-01-28,Customer_Acquisition_Cost,103.69800494980151,100.0,False,5,1.09271005418057
2023-01-28,Customer_Lifetime_Value,531.6102743319651,500.0,False,5,1.09271005418057
2023-01-28,Churn_Rate,0.01971519117780648,0.02,False,5,1.09271005418057
2023-01-28,Average_Order_Value,123.41983094820033,150.0,False,5,1.09271005418057
2023-01-28,Page_Load_Time,2.479860305115031,2.5,False,5,1.09271005418057
2023-01-28,Customer_Satisfaction,4.779123307269113,4.2,False,5,1.09271005418057
2023-01-28,Employee_Productivity,110.31210066457108,85.0,False,5,1.09271005418057
2023-01-28,Inventory_Turnover,10.780170050704115,12.0,False,5,1.09271005418057
