location_id,city,latitude,longitude,population_density,median_income,age_0_18,age_19_35,age_36_55,age_55_plus,num_competitors,distance_to_nearest_competitor,distance_to_highway,public_transport_score,parking_availability,foot_traffic_weekday,foot_traffic_weekend,rent_per_sqft,location_score,income_score,density_score,competition_score,accessibility_score,traffic_score,weighted_score,estimated_monthly_revenue,monthly_rent,monthly_profit,annual_roi,risk_score
LOC0022,Los Angeles,34.06120725869817,-118.23542695641996,311.5569866470098,88669.64640282004,0.1945152835142061,0.2793303203908504,0.33918969087767764,0.18696470521726583,2,1.7412270884931436,9.94392987039373,8.923239717745751,0.46567963557745506,1203.6407150962314,1781.5984108339687,30.359067485660503,4.643301984853928,8.866964640282005,0.3115569866470098,8,4.545368734375525,1.4926195629651002,46.866502168680285,361177.033424344,60718.13497132101,83752.67839841655,5.0251607039049935,32.60792764114401
LOC0023,Houston,29.556692406502787,-95.21279677194573,298.1735674094167,64908.74342019408,0.24373212839882524,0.2112606551363675,0.2618817916268072,0.2831254248380001,3,6.549440418204754,2.348982889601336,3.571408776536747,0.9080193897326221,1226.6550114387235,1544.4043544941794,20.212398442299715,4.3884235040964965,6.490874342019408,0.2981735674094167,7,6.767539928087211,1.3855296829664514,43.629672211974686,255361.67467197144,40424.79688459943,61719.87298418916,3.70319237905135,17.16834317549192
LOC0024,Chicago,41.83090802587099,-87.6080793522107,251.6709488872375,53876.37708396023,0.20889878936788597,0.39916627500587415,0.31969250558638146,0.07224243003985831,4,1.00347343528277,0.5644778648094394,4.020940583172669,0.41877593272689584,599.1061564608925,828.872831282364,44.45920673242684,3.6469410999397907,5.3876377083960225,0.2516709488872375,6,5.881407348544062,0.7139894938716282,36.16322985359591,106736.20440763478,88918.41346485369,-46223.93170179975,-2.7734359021079853,32.94281606506
LOC0025,Houston,29.56912934829358,-95.33355235411946,714.33176431712,84410.47640026422,0.18252338786897826,0.3821854368987685,0.33225372429231687,0.10303745093993633,6,0.05344163373302273,2.361738807916314,8.294979977036496,0.991093290520461,1271.228153564283,1912.833128584797,11.603735425521215,4.672426947371935,8.441047640026422,0.71433176431712,4,8.614724691441596,1.59203064107454,48.94479329373256,365241.46744917706,23207.47085104243,122889.1161286284,7.373346967717705,22.824606495052027
LOC0026,Chicago,41.905663515788746,-87.60192769650294,34.734568404308234,46974.12362670664,0.20468141438614124,0.21127509933018543,0.3364722376255053,0.24757124865816804,8,0.2765926886261773,15.401118932208544,6.455571710057921,0.4600499638524239,1863.5217809685785,2770.181358110379,43.40981199810394,2.5468711233617007,4.697412362670664,0.03473456840430823,2,3.6853571161940533,2.3168515695394785,26.817417414952338,296683.53881203284,86819.62399620788,31853.791528605274,1.9112274917163163,58.74735448576989
LOC0027,Los Angeles,33.70438307863634,-118.27052630619495,240.34796901608513,82856.5072859771,0.31327714704261245,0.39359475308796465,0.25884082233656464,0.03428727753285821,5,3.2699696217189147,11.673014101423282,6.555373408875628,0.9863239075646644,2453.545086130683,4033.2661913947254,37.977606952185916,4.448455032910118,8.28565072859771,0.24034796901608513,5,5.4728708281740905,3.243405638762704,46.12737569340004,714588.6675308783,75955.21390437183,209880.2531079795,12.59281518647877,34.42418927281914
LOC0028,Chicago,41.851159316555545,-87.5580457744204,1812.309091032886,66481.8956083955,0.22930855646425402,0.3244173400455747,0.3362363708746745,0.11003773261549676,4,1.229173934741395,19.56826548790296,5.4335628459358265,0.5301261272012557,571.2147592687995,720.1251132848957,28.0737864503974,3.736888658826415,6.648189560839549,1.812309091032886,6,3.578274705982795,0.6456699362768477,37.69298136868393,121846.19407561515,56147.572900794796,-7409.095270548729,-0.4445457162329237,46.493369863488084
LOC0029,New York,40.9469975202513,-74.11618547999818,2021.8996428216522,48740.889037626934,0.1860134544698597,0.3393002932454158,0.2911661214357528,0.18352013084897167,5,0.8464924013030772,2.1356343033287635,1.2862421333664862,0.684100716445186,375.05460176398293,718.3697616575078,25.957760619806997,3.5546478119583234,4.8740889037626935,2.0218996428216522,5,5.330538331496528,0.5467121817107453,35.48352257146458,68228.2730735333,51915.521239614,-24624.212010200674,-1.4774527206120405,28.564609068409997
LOC0030,New York,40.90927251329164,-74.00247364480283,200.3918083758861,69279.59821468443,0.3247157248213554,0.3841744801063627,0.2561077959854864,0.035001999086795466,3,0.4697980623630665,2.3139255501218488,5.360706866719192,0.7327783400712071,801.702754330721,1441.4429131040656,6.712255079063894,4.408289207199639,6.927959821468443,0.20039180837588608,7,6.791521572436472,1.1215728337173931,44.04687198273061,202081.68705220724,13424.510158127789,67408.16466275512,4.044489879765307,17.97997747411901
LOC0031,Chicago,41.96324020923789,-87.72859358457966,415.1419706032894,84372.46312608842,0.2564226970530631,0.22143440226795522,0.2947412366823455,0.2274016639966363,2,0.947329969604944,0.10137680375157257,3.8987124902486046,0.44801360489758124,745.0024558175993,1424.7589558801515,16.85429258904828,4.80595191351039,8.437246312608842,0.4151419706032894,8,6.092490578490948,1.0848807058488754,48.27814229140834,234455.26088594442,33708.58517809656,60073.51917628123,3.604411150576874,20.45965390082283
LOC0032,Houston,29.54273186107278,-95.40890340012305,299.4342109976693,108456.84590746611,0.26683989694283383,0.3473644950789826,0.3057742265950437,0.08002138138313986,3,4.598130532616956,4.676797226997768,3.199178399181891,0.6487733884942581,1405.697752490873,1695.3101328482626,18.226458568448425,4.770661967875228,10.0,0.2994342109976693,7,5.003371685708902,1.5505039426695677,49.206619678752276,482500.98985057493,36452.91713689685,156547.47880333313,9.392848728199988,24.29005316597625
LOC0033,Phoenix,33.40258900971686,-112.13659929302544,275.36287619648425,56730.975223646004,0.2070190337387694,0.234674719058951,0.3396765424626425,0.21862970473963705,1,1.0566111129786047,20.1932108300796,2.008350119512471,0.5784989193320191,821.896384931248,1098.6371741619118,29.303167410063292,3.7013013898103773,5.673097522364601,0.27536287619648425,9,2.597779770944221,0.96026677954658,35.34956265928607,152440.7702355902,58606.33482012658,2369.9732741095067,0.1421983964465704,37.39292002341361
LOC0034,Chicago,41.93473401305191,-87.54661818238948,70.37502497461087,117333.99893203186,0.31771651174052495,0.24101551202989183,0.3467994066504234,0.09446856957915983,4,2.920135867736341,0.4566863989099137,5.554935607234123,0.9524100395798538,1704.3940918198973,2548.724311148103,8.65003987289266,5.280876818899905,10.0,0.07037502497461087,6,8.207449868040916,2.1265592014840005,54.80876818899905,679205.036490422,17300.079745785322,254381.9348503835,15.262916091023008,15.111647143487682
LOC0035,Los Angeles,34.251900815684294,-118.04530078723151,754.9232342072949,44747.638581739375,0.16757362224853134,0.22776495468840408,0.250271089941433,0.3543903331216316,2,3.1625703903829665,0.5641598440905742,8.656547140148092,0.8221821678841026,1543.767009688407,3076.331799372268,18.685315674261496,4.862227897708884,4.4747638581739375,0.7549232342072949,8,8.771402991632847,2.3100494045303375,46.8596609061758,262102.70886134644,37370.63134852299,67470.4521960156,4.048227131760936,13.799587498256331
LOC0036,Los Angeles,34.10100440793787,-118.08568659049249,357.86258811396016,67274.58920425961,0.30905346237197806,0.2403254640095489,0.2663655942865705,0.18425547933190256,3,0.8889228033561363,10.486013336471663,4.532005966803719,0.8716196076301039,395.81135932322536,621.4807631056829,12.133337683943559,3.8020069834911916,6.727458920425961,0.35786258811396016,7,4.416067347701586,0.5086460612144541,37.8837992951249,92029.59295089674,24266.675367887117,12545.161812471575,0.7527097087482945,24.442631448836472
LOC0037,New York,40.714641837918954,-73.83835626877247,559.4350156179867,60617.98942382271,0.22677824427464227,0.30871057222279774,0.3406472110964547,0.12386397240610525,3,0.8156526311026188,0.749884103082129,8.146226703432664,0.7340509291499595,1777.4961646966515,3254.3782123896444,20.926733063542468,4.876557688765357,6.061798942382271,0.5594350156179867,7,8.245617297283376,2.515937188543148,48.29647635884471,394865.2274152312,41853.46612708493,116092.62483900756,6.965557490340454,19.189263501520795
LOC0038,New York,40.60366095627065,-74.08770014392609,1825.7959582833096,73040.68960093844,0.3253531273523499,0.2684163497431815,0.3321257304672013,0.07410479243726731,2,1.0126292624197286,7.980026816632449,2.349256846138964,0.460475976662849,1775.6559081281036,3041.553155605826,32.68050503304905,4.5059598764578235,7.3040689600938435,1.8257959582833097,8,2.9913299320450015,2.4086045318669647,44.71163324462516,463055.002406734,65361.010066098104,119860.99089659547,7.191659453795728,31.20518041470801
LOC0039,Chicago,42.048716397339774,-87.5780984269882,1315.5025627825962,72163.43690722696,0.34181495891280556,0.2685048514357087,0.2727350983029987,0.11694509134848707,4,0.21248759575322054,1.478675602571752,7.534860274561607,0.7150740336811751,2003.168234997825,3003.8475129442827,28.112449177203327,4.954199159415376,7.216343690722696,1.3155025627825963,6,7.735641669600535,2.5035078739710537,50.15016343951511,491436.47837324714,56224.89835440666,140349.69299489225,8.420981579693535,24.712434399500108
LOC0040,New York,40.872118662663944,-74.05712156764312,149.96398717054618,62484.26159800704,0.3469682397924669,0.36777961728918684,0.2624662681203267,0.022785874798019634,5,0.8165297726014823,8.119039555330893,1.0416882070414257,0.5334494201838009,1679.284761453019,3250.9013292467607,6.2942172371856016,3.3231728287007973,6.2484261598007045,0.14996398717054618,5,2.7523809511828468,2.46509304534989,33.855941366908326,393347.6455995608,12588.434474371203,144750.62376545314,8.68503742592719,33.689359739387235
LOC0041,Los Angeles,33.89662500241283,-118.52216356447822,474.0691636286421,80509.45144977828,0.15656933404868767,0.3825498925758258,0.2748226442757152,0.18605812909977137,2,0.7464019888903721,7.581917455297149,3.498284553664763,0.4540680498567679,1140.479949648611,2258.6441880503407,9.56058783549514,4.342051781953542,8.050945144977828,0.4740691636286421,8,3.4856825323117646,1.699562068849476,43.44599039202434,347476.47697862715,19121.17567099028,119869.41512046059,7.192164907227636,26.383001591815393
LOC0042,New York,40.68591113094452,-74.11665259087417,5288.869533529716,66184.36868028977,0.1634152954776855,0.34999209407983556,0.27099055930955857,0.2156020511329204,2,0.07446868371534433,3.1939289664773196,6.083570199363548,0.34599604759984665,965.3699456960207,1563.428419494655,42.60605989825526,5.324314564089786,6.618436868028978,5.2888695335297164,8,5.4498672362948986,1.2643991825953378,52.55236407491235,223342.89921425848,85212.11979651052,4125.039889192878,0.24750239335157267,30.66298696636623
LOC0043,Houston,29.704023355787697,-95.72662052993599,282.4405003168557,69765.92524242897,0.21687256226209642,0.21510067276077785,0.32532462207474505,0.24270214290238068,7,1.6046860623726178,1.4644015598805766,2.7650178972410755,0.6538555153742236,466.72879966679614,772.6951112191925,33.28718544562067,3.365027095407398,6.976592524242897,0.2824405003168557,3,5.946390497034244,0.6197119554429944,35.63856721619543,114762.11789289987,66574.37089124134,-20669.52373408139,-1.2401714240448836,35.941417560664945
LOC0044,Chicago,41.75588721911081,-87.55850015698276,317.24508115536025,57503.58384900805,0.29445338637113183,0.3711392936212572,0.3330219864566991,0.0013853335509118603,3,4.533197257261809,0.06543594198142501,1.7695767776902127,0.4455203786022191,475.8536809269046,910.8493127725229,48.53782870063408,3.8294806340299083,5.750358384900805,0.31724508115536026,7,5.38644820724366,0.6933514968497138,37.66998553274948,102100.92235494753,97075.65740126817,-56235.288459289135,-3.3741173075573485,29.711951124874407
LOC0045,Phoenix,33.324249876905085,-112.15563054090548,1503.8240479667138,29937.859061235693,0.20361272816457524,0.32482978156982684,0.29094116521912405,0.18061632504647385,5,4.057009855438648,3.3416016483095823,9.050970042046822,0.8598986791631207,914.3321370419416,1293.7268397953087,19.521710166566546,3.7408849008596783,2.9937859061235694,1.5038240479667138,5,8.102785061789483,1.104029488418625,36.40574196165857,91206.05207344802,39043.420333133094,-2560.9995037538756,-0.15365997022523253,24.98738212452191
LOC0046,Los Angeles,33.917381457789425,-118.16937359059773,478.6001257060625,61320.33327294642,0.3468804361407104,0.30513803646053717,0.26716792858483035,0.08081359881392203,1,4.913777055387114,0.626405219231015,6.188648279628282,0.4918386544810442,2989.277573029811,5571.395939817566,28.75454351025782,5.3435693488987255,6.132033327294642,0.4786001257060625,9,6.826876535069236,4.280336756423688,52.00171015263458,676579.5781118942,57509.087020515646,213122.74422424205,12.787364653454523,19.451297649836203
LOC0047,Phoenix,33.610453344516586,-111.91695053647389,147.85648515934986,75205.92779164646,0.3328823891849919,0.28375410497841463,0.28831385282494976,0.09504965301164359,1,0.36372341009854464,6.697695452119817,1.7451880113261382,0.7222064766264717,807.7407059199502,1155.8405932910068,9.941018215367087,4.348018471150631,7.520592779164646,0.14785648515934985,9,4.0898524418236795,0.9817906496054785,42.74048110108863,203184.0076064943,19882.036430734173,61391.566611863556,3.6834939967118134,17.210916417810083
LOC0048,Houston,29.662812674702266,-95.26443582033922,156.11627952607475,117647.64129674781,0.28273423307252965,0.3873659478649516,0.323257209721025,0.006642609341493744,1,0.6083386040111758,4.520303259365487,1.462832321358253,0.6474563730408653,471.1711420623043,855.9906372497145,32.902909880116994,4.858412286663178,10.0,0.15611627952607474,9,4.472364264133806,0.6635808896560094,49.08412286663178,202515.00527921814,65805.819760234,15200.182351453288,0.9120109410871973,21.04963963912034
LOC0049,Phoenix,33.321597848835694,-112.20691458271615,2111.1294671420583,50914.417388202135,0.2696572116536309,0.29193630255222625,0.2575933410369622,0.1808131447571807,1,6.865338215951656,0.026338341970439154,1.927843714123704,0.5202175897665876,1528.2347757030896,2471.2175776746253,33.28379793931151,4.780704894518168,5.091441738820214,2.1111294671420584,9,5.701227089939714,1.9997261766888572,45.852769814591795,271836.6856875178,66567.59587862302,42167.07839638411,2.5300247037830466,19.17544586717867
LOC0050,Houston,29.86685686780267,-95.3578394331113,912.9658883265428,77373.23919419864,0.2817566733421435,0.3384553129035705,0.33491956515653193,0.04486844859775396,2,8.791116834810659,14.417318936602072,1.354841302316553,0.7939026207609818,1651.1748887942276,2026.250464486207,21.47573787762771,4.31739166420575,7.737323919419865,0.9129658883265428,8,3.097955836642124,1.8387126766402173,43.04257860176742,406486.8986535242,42951.47575525542,119643.28370615427,7.178597022369256,28.76776156321131
LOC0051,Phoenix,33.36647356064452,-112.01242912508354,331.622531492097,45723.84979805564,0.30906836759181944,0.3490129096240441,0.2554882614646475,0.08643046131948906,4,1.6450416298932413,3.279853198096581,8.96498520870953,0.6711855928444301,387.60672087170036,642.6295424619925,10.56904618586792,3.7769576578633846,4.572384979805564,0.331622531492097,6,7.465662646352417,0.5151181316668465,37.055769068536634,62497.114609140204,21138.092371735842,3860.7534719202376,0.23164520831521426,23.937148273237998
LOC0052,New York,40.91703964227141,-73.95748248947704,466.51782971584237,99271.4798164441,0.23536341133097285,0.3753330755724899,0.2917506084027892,0.097552904693748,2,0.410295182609918,2.4222484845326604,9.393309184827276,0.3490207940232297,4019.256931500518,5696.692111134602,14.509658454129422,6.01441264257069,9.92714798164441,0.4665178297158424,8,6.820422880175637,4.85797452131756,61.10770041652911,1330209.9281204208,29019.316908258843,503064.65433990955,30.183879260394573,24.298731825949147
LOC0053,New York,40.668249747859925,-73.86066155228824,1957.7911368703046,54542.799456934634,0.19775542915366046,0.22209482262627894,0.28546221576407765,0.294687532455983,2,0.08600956187469465,0.0901780141597453,9.889501507624283,0.5994411936151036,2380.9390469901427,3272.8462194084427,12.192524031789084,5.367375105126984,5.454279945693464,1.9577911368703047,8,8.597911809871858,2.8268926331992925,52.40089102411658,428506.93410903565,24385.048063578168,147017.72558003612,8.821063534802168,16.502017984449452
LOC0054,Los Angeles,33.98734481439406,-118.16351426679599,530.5985904003256,66006.13045510641,0.32683979562630056,0.32015968928843963,0.34037239671752706,0.0126281183677327,2,1.026925651006873,9.095419068905217,3.075122762245171,0.8814497624254372,890.7522489757097,1751.0552104748247,19.067305637266905,4.143369827633535,6.600613045510641,0.5305985904003256,8,4.264733772531442,1.320903729725267,40.73400479909067,221813.5430533103,38134.61127453381,50590.80594679032,3.0354483568074193,21.22070727308337
LOC0055,Phoenix,33.59045042479899,-112.13107462937495,175.50094489276245,74428.31112772808,0.31316662499812353,0.24488811436733215,0.2723817614822623,0.16956349915228208,3,4.198649622582847,1.5435074883350777,2.1656342915452376,0.9221236559082839,1439.0659717582191,2361.055243978518,34.529182185655095,4.6265694239263215,7.442831112772809,0.17550094489276244,7,6.614454454097667,1.9000606078683686,46.487109795649616,376219.43316543323,69058.36437131019,81429.4088948631,4.885764533691786,18.89970534028542
LOC0056,Chicago,41.78153824001229,-87.71514140397497,422.2477235643953,52380.15740252105,0.34242439451840995,0.22189377201089078,0.33944799309680673,0.0962338403738926,3,4.739881170962573,4.235210454556722,6.959008090959082,0.6806452355981795,1345.749934722377,2176.0887465389796,27.63233472698622,4.18625322704838,5.238015740252105,0.4222477235643953,7,6.510083330794718,1.7609193406306782,40.981540140609845,246266.4023438724,55264.66945397244,43241.8914835765,2.5945134890145902,25.063012416003325
LOC0057,Houston,29.84244821811974,-95.31907259688927,1172.2434724840834,88385.91180891346,0.27372227564303686,0.35054332791152826,0.26586051052930737,0.10987388591612757,2,3.4952947525506275,0.6898195370187782,4.016069688332277,0.8204557794041254,1318.6142511857236,2460.148290185905,16.499508520661347,5.415430381169232,8.838591180891346,1.1722434724840833,8,7.176935981784918,1.8893812706858144,54.57359940213799,430357.19026418764,32999.017041322695,139143.85906435235,8.34863154386114,13.529397445279905
LOC0058,Phoenix,33.37019043147275,-112.13550180113398,314.7369149469112,53102.194058608686,0.2619688624617659,0.22316877135605154,0.28766953619867985,0.22719282998350276,0,3.4149773138133277,0.6874028624334836,3.5500865343902346,0.31289940311675224,1984.641765607211,3004.1938568627347,17.846788624309628,4.689986673283502,5.3102194058608685,0.3147369149469112,10,5.330559234374758,2.494417811234973,44.55497643576546,359478.8589244506,35693.57724861926,108097.96632116099,6.485877979269659,17.943382871438924
